"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT046978","hsa","hsa","hsa-miR-221-3p","DDX3Y","0","0","0","0","1","0","0","0","1","1"
"MIRT052943","hsa","hsa","hsa-miR-221-3p","GJA1","1","1","0","0","0","0","0","0","2","1"
"MIRT053145","hsa","hsa","hsa-miR-221-3p","SSX2IP","1","0","1","0","0","0","0","0","2","1"
"MIRT053311","hsa","hsa","hsa-miR-221-3p","ASZ1","1","1","1","1","0","0","0","0","4","1"
"MIRT053702","hsa","hsa","hsa-miR-221-3p","CHSY1","0","0","0","1","0","0","0","0","1","1"
"MIRT053703","hsa","hsa","hsa-miR-221-3p","CAMKK1","0","0","0","1","0","0","0","0","1","1"
"MIRT053704","hsa","hsa","hsa-miR-221-3p","ERBB4","0","0","0","1","0","0","0","0","1","1"
"MIRT053706","hsa","hsa","hsa-miR-221-3p","PCDHA1","0","0","0","1","0","0","0","0","1","1"
"MIRT053711","hsa","hsa","hsa-miR-221-3p","PCDHA6","0","0","0","1","0","0","0","0","1","1"
"MIRT053712","hsa","hsa","hsa-miR-221-3p","PCDHA7","0","0","0","1","0","0","0","0","1","1"
"MIRT053713","hsa","hsa","hsa-miR-221-3p","PCDHA8","0","0","0","1","0","0","0","0","1","1"
"MIRT053714","hsa","hsa","hsa-miR-221-3p","PCDHAC1","0","0","0","1","0","0","0","0","1","1"
"MIRT053715","hsa","hsa","hsa-miR-221-3p","PCDHAC2","0","0","0","1","0","0","0","0","1","1"
"MIRT053716","hsa","hsa","hsa-miR-221-3p","PCDHA10","0","0","0","1","0","0","0","0","1","1"
"MIRT053717","hsa","hsa","hsa-miR-221-3p","PCDHA11","0","0","0","1","0","0","0","0","1","1"
"MIRT053718","hsa","hsa","hsa-miR-221-3p","PCDHA12","0","0","0","1","0","0","0","0","1","1"
"MIRT053719","hsa","hsa","hsa-miR-221-3p","PCDHA13","0","0","0","1","0","0","0","0","1","1"
"MIRT053720","hsa","hsa","hsa-miR-221-3p","PCDHA2","0","0","0","1","0","0","0","0","1","1"
"MIRT053721","hsa","hsa","hsa-miR-221-3p","PCDHA3","0","0","0","1","0","0","0","0","1","1"
"MIRT053722","hsa","hsa","hsa-miR-221-3p","PCDHA4","0","0","0","1","0","0","0","0","1","1"
"MIRT053723","hsa","hsa","hsa-miR-221-3p","PCDHA5","0","0","0","1","0","0","0","0","1","1"
"MIRT053724","hsa","hsa","hsa-miR-221-3p","PDGFA","1","1","1","1","0","0","0","0","4","1"
"MIRT053725","hsa","hsa","hsa-miR-221-3p","SOX11","0","0","0","1","0","0","0","0","1","1"
"MIRT053726","hsa","hsa","hsa-miR-221-3p","ACVR2B","0","0","0","1","0","0","0","0","1","1"
"MIRT053727","hsa","hsa","hsa-miR-221-3p","MAPK10","0","0","0","1","0","0","0","0","1","1"
"MIRT053728","hsa","hsa","hsa-miR-221-3p","MAP3K2","0","0","0","1","0","0","0","0","1","1"
"MIRT054352","hsa","hsa","hsa-miR-221-3p","RB1","1","1","1","0","0","0","0","0","3","1"
"MIRT054353","hsa","hsa","hsa-miR-221-3p","APAF1","1","1","1","0","0","0","0","0","3","2"
"MIRT054354","hsa","hsa","hsa-miR-221-3p","ANXA1","1","1","1","0","0","0","0","0","3","1"
"MIRT054355","hsa","hsa","hsa-miR-221-3p","CTCF","1","1","1","0","0","0","0","0","3","1"
"MIRT054586","hsa","hsa","hsa-miR-221-3p","RAB1A","1","1","1","0","0","0","0","0","3","1"
"MIRT054649","hsa","hsa","hsa-miR-221-3p","RECK","1","1","1","0","0","0","0","0","3","2"
"MIRT054771","hsa","hsa","hsa-miR-221-3p","SIRT1","1","1","1","0","0","0","0","0","3","1"
"MIRT054901","hsa","hsa","hsa-miR-221-3p","PAK1","1","0","0","0","0","0","0","0","1","1"
"MIRT057259","hsa","hsa","hsa-miR-221-3p","FAM35A","0","0","0","0","1","0","0","1","2","2"
"MIRT099153","hsa","hsa","hsa-miR-221-3p","MYLIP","0","0","0","0","1","0","0","1","2","4"
"MIRT243224","hsa","hsa","hsa-miR-221-3p","MAT2A","0","0","0","0","1","0","0","1","2","8"
"MIRT256500","hsa","hsa","hsa-miR-221-3p","PAIP2","0","0","0","0","1","0","0","1","2","2"
"MIRT264769","hsa","hsa","hsa-miR-221-3p","PAFAH1B2","0","0","0","0","1","0","0","1","2","2"
"MIRT320129","hsa","hsa","hsa-miR-221-3p","TSPAN13","0","0","0","0","1","0","0","1","2","4"
"MIRT322524","hsa","hsa","hsa-miR-221-3p","HMBOX1","0","0","0","0","1","0","0","1","2","2"
"MIRT438218","hsa","hsa","hsa-miR-221-3p","RUNX1","0","1","1","0","0","0","0","0","2","1"
"MIRT438219","hsa","hsa","hsa-miR-221-3p","ARNT","0","1","1","0","0","0","0","0","2","1"
"MIRT438230","hsa","hsa","hsa-miR-221-3p","MDM2","1","1","1","0","1","0","0","1","5","11"
"MIRT438233","hsa","hsa","hsa-miR-221-3p","PIK3R1","0","1","1","1","1","0","0","0","4","2"
"MIRT438234","hsa","hsa","hsa-miR-221-3p","MMP2","0","1","0","0","0","0","0","0","1","1"
"MIRT438253","hsa","hsa","hsa-miR-221-3p","ADAM1A","1","0","0","0","0","0","0","0","1","1"
"MIRT438254","hsa","hsa","hsa-miR-221-3p","STAT5A","1","0","0","0","0","0","0","0","1","1"
"MIRT438294","hsa","hsa","hsa-miR-221-3p","MGMT","1","1","0","0","0","0","0","0","2","1"
"MIRT438546","hsa","hsa","hsa-miR-221-3p","SOCS3","1","1","0","0","0","0","0","0","2","1"
"MIRT438547","hsa","hsa","hsa-miR-221-3p","SOCS1","1","1","1","1","0","0","0","0","4","1"
"MIRT438601","hsa","hsa","hsa-miR-221-3p","RAD51","0","1","0","0","0","0","0","0","1","1"
"MIRT441688","hsa","hsa","hsa-miR-221-3p","ABLIM1","0","0","0","0","1","0","0","1","2","6"
"MIRT442657","hsa","hsa","hsa-miR-221-3p","OIP5","0","0","0","0","1","0","0","1","2","6"
"MIRT451543","hsa","hsa","hsa-miR-221-3p","CIAPIN1","0","0","0","0","1","0","0","1","2","2"
"MIRT461460","hsa","hsa","hsa-miR-221-3p","SLC19A3","0","0","0","0","1","0","0","1","2","2"
"MIRT464592","hsa","hsa","hsa-miR-221-3p","UBN2","0","0","0","0","1","0","0","1","2","4"
"MIRT474332","hsa","hsa","hsa-miR-221-3p","KPNA2","0","0","0","0","1","0","0","1","2","10"
"MIRT477807","hsa","hsa","hsa-miR-221-3p","DYRK3","0","0","0","0","1","0","0","1","2","2"
"MIRT478192","hsa","hsa","hsa-miR-221-3p","DDX6","0","0","0","0","1","0","0","1","2","6"
"MIRT480336","hsa","hsa","hsa-miR-221-3p","C5orf51","0","0","0","0","1","0","0","1","2","2"
"MIRT481490","hsa","hsa","hsa-miR-221-3p","ARL6IP1","0","0","0","0","1","0","0","1","2","2"
"MIRT495910","hsa","hsa","hsa-miR-221-3p","TRAT1","0","0","0","0","1","0","0","1","2","2"
"MIRT497808","hsa","hsa","hsa-miR-221-3p","FAM84A","0","0","0","0","1","0","0","1","2","2"
"MIRT512976","hsa","hsa","hsa-miR-221-3p","PPP1R14C","0","0","0","0","1","0","0","1","2","4"
"MIRT519357","hsa","hsa","hsa-miR-221-3p","OBFC1","0","0","0","0","1","0","0","1","2","4"
"MIRT520906","hsa","hsa","hsa-miR-221-3p","STMN1","0","0","0","0","1","0","0","1","2","4"
"MIRT525162","hsa","hsa","hsa-miR-221-3p","PGPEP1","0","0","0","0","1","0","0","1","2","2"
"MIRT529457","hsa","hsa","hsa-miR-221-3p","MKKS","0","0","0","0","1","0","0","1","2","2"
"MIRT530966","hsa","hsa","hsa-miR-221-3p","EXO5","0","0","0","0","1","0","0","1","2","4"
"MIRT533031","hsa","hsa","hsa-miR-221-3p","ZBTB5","0","0","0","0","1","0","0","1","2","2"
"MIRT533057","hsa","hsa","hsa-miR-221-3p","ZBTB37","0","0","0","0","1","0","0","1","2","2"
"MIRT533274","hsa","hsa","hsa-miR-221-3p","VANGL1","0","0","0","0","1","0","0","1","2","2"
"MIRT534224","hsa","hsa","hsa-miR-221-3p","SLC25A36","0","0","0","0","1","0","0","1","2","2"
"MIRT537265","hsa","hsa","hsa-miR-221-3p","GALNT3","0","0","0","0","1","0","0","1","2","2"
"MIRT538435","hsa","hsa","hsa-miR-221-3p","COG5","0","0","0","0","1","0","0","1","2","2"
"MIRT543197","hsa","hsa","hsa-miR-221-3p","FICD","0","0","0","0","1","0","0","1","2","2"
"MIRT546722","hsa","hsa","hsa-miR-221-3p","RNPS1","0","0","0","0","1","0","0","1","2","4"
"MIRT546985","hsa","hsa","hsa-miR-221-3p","PPP6C","0","0","0","0","1","0","0","1","2","2"
"MIRT549568","hsa","hsa","hsa-miR-221-3p","C19orf12","0","0","0","0","1","0","0","1","2","2"
"MIRT552569","hsa","hsa","hsa-miR-221-3p","ZFP30","0","0","0","0","1","0","0","1","2","4"
"MIRT554086","hsa","hsa","hsa-miR-221-3p","SNX4","0","0","0","0","1","0","0","1","2","2"
"MIRT558733","hsa","hsa","hsa-miR-221-3p","CHORDC1","0","0","0","0","1","0","0","1","2","2"
"MIRT559694","hsa","hsa","hsa-miR-221-3p","AGO2","0","0","0","0","1","0","0","1","2","2"
"MIRT562520","hsa","hsa","hsa-miR-221-3p","CDK6","0","0","0","0","1","0","0","1","2","2"
"MIRT562674","hsa","hsa","hsa-miR-221-3p","AKT3","0","0","0","0","1","0","0","1","2","2"
"MIRT565370","hsa","hsa","hsa-miR-221-3p","TMCC1","0","0","0","0","1","0","0","1","2","2"
"MIRT567968","hsa","hsa","hsa-miR-221-3p","CPSF6","0","0","0","0","1","0","0","1","2","2"
"MIRT568111","hsa","hsa","hsa-miR-221-3p","CDC27","0","0","0","0","1","0","0","1","2","2"
"MIRT570810","hsa","hsa","hsa-miR-221-3p","LYN","0","0","0","0","1","0","0","1","2","2"
"MIRT571507","hsa","hsa","hsa-miR-221-3p","ZNF805","0","0","0","0","1","0","0","1","2","2"
"MIRT571616","hsa","hsa","hsa-miR-221-3p","SRSF2","0","0","0","0","1","0","0","1","2","2"
"MIRT571798","hsa","hsa","hsa-miR-221-3p","PNRC2","0","0","0","0","1","0","0","1","2","2"
"MIRT572087","hsa","hsa","hsa-miR-221-3p","EXOC8","0","0","0","0","1","0","0","1","2","2"
"MIRT573871","hsa","hsa","hsa-miR-221-3p","PRPS1L1","0","0","0","0","1","0","0","1","2","2"
"MIRT638366","hsa","hsa","hsa-miR-221-3p","RBMS2","0","0","0","0","1","0","0","1","2","2"
"MIRT639930","hsa","hsa","hsa-miR-221-3p","SERPINH1","0","0","0","0","1","0","0","1","2","2"
"MIRT643166","hsa","hsa","hsa-miR-221-3p","ZFP1","0","0","0","0","1","0","0","1","2","2"
"MIRT649464","hsa","hsa","hsa-miR-221-3p","SLC10A7","0","0","0","0","1","0","0","1","2","2"
"MIRT659058","hsa","hsa","hsa-miR-221-3p","DERL2","0","0","0","0","1","0","0","1","2","2"
"MIRT691898","hsa","hsa","hsa-miR-221-3p","FBXL18","0","0","0","0","1","0","0","1","2","2"
"MIRT698289","hsa","hsa","hsa-miR-221-3p","TMEM2","0","0","0","0","1","0","0","1","2","2"
"MIRT705231","hsa","hsa","hsa-miR-221-3p","BRWD1","0","0","0","0","1","0","0","1","2","2"
"MIRT719772","hsa","hsa","hsa-miR-221-3p","ZNF236","0","0","0","0","1","0","0","1","2","2"
"MIRT722077","hsa","hsa","hsa-miR-221-3p","SMC2","0","0","0","0","1","0","0","1","2","2"
"MIRT731951","hsa","hsa","hsa-miR-221-3p","ARF4","1","1","1","0","0","0","0","0","3","2"
"MIRT731986","hsa","hsa","hsa-miR-221-3p","CXCL12","1","1","1","0","0","0","0","0","3","1"
"MIRT732025","hsa","hsa","hsa-miR-221-3p","ADAMTS6","1","1","1","0","0","0","0","0","3","1"
"MIRT733348","hsa","hsa","hsa-miR-221-3p","CREB1","1","1","1","1","0","0","0","0","4","0"
"MIRT733682","hsa","hsa","hsa-miR-221-3p","GAS5","1","1","1","0","0","0","0","0","3","0"
"MIRT733860","mmu","mmu","hsa-miR-221-3p","Lep","1","0","1","0","0","0","0","0","2","0"
"MIRT734033","hsa","hsa","hsa-miR-221-3p","TCL6","1","0","1","0","0","0","0","0","2","0"
"MIRT734368","hsa","hsa","hsa-miR-221-3p","MX1","1","1","0","0","1","0","0","0","3","0"
"MIRT734374","hsa","hsa","hsa-miR-221-3p","DDX58","1","1","0","0","1","0","0","0","3","0"
"MIRT735133","hsa","hsa","hsa-miR-221-3p","ATG10","1","1","0","0","0","0","0","0","2","0"
"MIRT735274","hsa","hsa","hsa-miR-221-3p","TP53INP1","1","1","1","0","0","0","0","0","3","0"
"MIRT735275","hsa","hsa","hsa-miR-221-3p","HMGA1","1","1","1","0","0","0","0","0","3","0"
"MIRT735351","hsa","hsa","hsa-miR-221-3p","SOCS5","1","1","1","0","0","0","0","0","3","0"
"MIRT735674","hsa","hsa","hsa-miR-221-3p","HIF1A","1","1","1","0","0","0","0","0","3","0"
"MIRT736861","hsa","hsa","hsa-miR-221-3p","ABHD4","0","0","1","0","0","0","0","0","1","0"
"MIRT736878","hsa","hsa","hsa-miR-221-3p","BRWD3","1","1","1","1","1","0","0","0","5","0"
"MIRT754584","hsa","hsa","hsa-miR-221-3p","PQLC2L","0","0","0","0","0","0","0","1","1","1"
